Timestamp,Sensor,X,Y,Z,W
86566051156182,acc,0.048,0.035,9.737,
86566056153333,Gyro,0.029,0.003,-0.006,
86566071051363,acc,0.056,0.050,9.825,
86566071051363,Lacc,0.008,0.012,0.015,
86566071051363,GameRo,0.002,-0.002,-0.000,1.000
86566076019626,Gyro,0.016,0.002,-0.006,
86566090898695,acc,0.063,0.058,9.788,
86566090898695,Lacc,0.016,0.017,-0.021,
86566090898695,GameRo,0.002,-0.002,-0.000,1.000
86566095890800,Gyro,0.010,0.002,-0.004,
86566098099866,pre,995.269,,,
86566110792534,acc,0.062,0.053,9.793,
86566110792534,Lacc,0.015,0.010,-0.017,
86566110792534,GameRo,0.002,-0.002,-0.000,1.000
86566115772148,Gyro,0.008,0.001,-0.002,
86566123166273,pre,995.254,,,
86566130664238,acc,0.048,0.047,9.760,
86566130664238,Lacc,0.001,0.003,-0.049,
86566130664238,GameRo,0.002,-0.002,-0.000,1.000
86566135631604,Gyro,0.013,0.000,-0.002,
86566150536065,acc,0.052,0.055,9.783,
86566150536065,Lacc,0.005,0.008,-0.026,
86566150536065,GameRo,0.002,-0.002,-0.000,1.000
86566148219821,pre,995.251,,,
86566155474622,Gyro,0.015,-0.000,-0.003,
86566170378960,acc,0.053,0.056,9.788,
86566170378960,Lacc,0.007,0.006,-0.022,
86566170378960,GameRo,0.003,-0.002,-0.000,1.000
86566173266981,pre,995.269,,,
86566175376396,Gyro,0.011,0.002,-0.003,
86566190274183,acc,0.063,0.062,9.800,
86566190274183,Lacc,0.017,0.011,-0.010,
86566190274183,GameRo,0.003,-0.002,-0.000,1.000
86566195241997,Gyro,0.003,0.002,-0.002,
86566198326104,pre,995.288,,,
86566210144585,acc,0.050,0.057,9.769,
86566210144585,Lacc,0.004,0.005,-0.041,
86566210144585,GameRo,0.003,-0.002,-0.000,1.000
86566215106581,Gyro,0.004,0.004,-0.002,
86566223381320,pre,995.278,,,
86566230015760,acc,0.052,0.061,9.784,
86566230015760,Lacc,0.007,0.009,-0.026,
86566230015760,GameRo,0.003,-0.002,-0.000,1.000
86566234983127,Gyro,0.004,0.004,-0.004,
86566249860405,acc,0.052,0.065,9.806,
86566249860405,Lacc,0.008,0.012,-0.003,
86566249860405,GameRo,0.003,-0.002,-0.000,1.000
86566248452324,pre,995.251,,,
86566254854831,Gyro,-0.005,0.002,-0.003,
86566269730889,acc,0.050,0.064,9.803,
86566269730889,Lacc,0.006,0.013,-0.007,
86566269730889,GameRo,0.003,-0.002,-0.000,1.000
86566273491834,pre,995.239,,,
