Timestamp,Sensor,X,Y,Z,W
597966427417346,acc,-1.452,1.031,9.373,
597966450595627,acc,-1.482,1.056,9.467,
597966469166096,Gyro,0.074,-0.003,-0.001,
597966470286096,acc,-1.560,1.132,9.763,
597966488856564,Gyro,-0.003,0.055,-0.013,
597966489976564,acc,-1.573,1.137,9.699,
597966513189012,pre,1005.317,,,
597966508547033,Gyro,-0.049,0.110,-0.027,
597966509667033,acc,-1.552,1.104,9.580,
597966528237502,Gyro,-0.032,0.052,-0.013,
597966529357502,acc,-1.556,1.102,9.390,
597966553188127,pre,1005.249,,,
597966547927971,Gyro,-0.002,-0.001,-0.005,
597966549047971,acc,-1.576,1.100,9.559,
597966567618439,Gyro,0.002,0.025,-0.008,
597966568738439,acc,-1.580,1.100,9.552,
597966568738439,Lacc,-0.027,-0.005,-0.071,
597966568738439,GameRo,0.056,0.080,0.005,0.995
597966593196148,pre,1005.245,,,
597966587308908,Gyro,0.011,0.023,0.010,
597966588428908,acc,-1.546,1.088,9.502,
597966588428908,Lacc,0.012,-0.019,-0.120,
597966588428908,GameRo,0.056,0.080,0.005,0.995
597966608119377,Lacc,-0.057,0.008,-0.018,
597966608119377,GameRo,0.056,0.080,0.005,0.995
597966608119377,acc,-1.613,1.119,9.604,
597966606999377,Gyro,0.016,-0.007,0.012,
597966633189898,pre,1005.192,,,
597966626689898,Gyro,-0.031,0.009,-0.003,
597966627809898,acc,-1.599,1.119,9.625,
597966627809898,Lacc,-0.041,0.014,0.002,
597966627809898,GameRo,0.056,0.080,0.005,0.995
597966646380367,Gyro,-0.060,0.037,-0.009,
597966647500367,acc,-1.598,1.100,9.602,
597966647500366,Lacc,-0.034,0.007,-0.021,
597966647500366,GameRo,0.056,0.080,0.005,0.995
597966673195158,pre,1005.221,,,
597966667190835,acc,-1.563,1.069,9.461,
597966666070835,Gyro,-0.059,0.049,0.000,
597966667190835,Lacc,0.011,-0.012,-0.161,
597966667190835,GameRo,0.055,0.081,0.005,0.995
597966685761252,Gyro,-0.015,-0.014,0.014,
597966686881252,acc,-1.605,1.081,9.450,
597966686881252,Lacc,-0.034,0.002,-0.173,
597966686881252,GameRo,0.055,0.081,0.005,0.995
597966713184429,pre,1005.209,,,
597966706571773,Lacc,-0.063,0.023,-0.086,
597966706571773,GameRo,0.055,0.080,0.005,0.995
597966706571773,acc,-1.626,1.103,9.538,
597966705451773,Gyro,0.004,-0.043,0.001,
597966725142242,Gyro,0.001,-0.032,-0.009,
597966726262241,Lacc,-0.027,-0.006,-0.016,
597966726262241,GameRo,0.055,0.080,0.005,0.995
597966726262242,acc,-1.584,1.074,9.610,
597966753190523,pre,1005.163,,,
597966744832658,Gyro,-0.015,-0.005,-0.004,
597966745952658,acc,-1.568,1.070,9.568,
597966745952658,Lacc,-0.012,-0.007,-0.058,
597966745952658,GameRo,0.055,0.080,0.005,0.995
597966765643127,Lacc,-0.001,-0.016,-0.121,
597966765643127,GameRo,0.055,0.080,0.005,0.995
597966764523127,Gyro,-0.013,-0.009,0.009,
597966765643127,acc,-1.555,1.058,9.505,
597966793195887,pre,1005.183,,,
597966784213596,Gyro,0.003,-0.032,0.013,
597966785333596,acc,-1.586,1.071,9.524,
