Timestamp,Sensor,X,Y,Z,W
212997984063982,acc,0.378,-0.421,9.828,
212997993994891,Gyro,-0.054,0.010,0.000,
212998003951638,acc,0.344,-0.459,9.797,
212998003951638,Lacc,-0.030,-0.032,0.003,
212998003951638,GameRo,-0.029,0.002,-0.707,0.707
212998013873839,Gyro,-0.047,0.039,-0.004,
212998023815206,acc,0.342,-0.453,9.791,
212998023815206,Lacc,-0.024,-0.017,-0.003,
212998023815206,GameRo,-0.029,0.003,-0.707,0.706
212998033735291,Gyro,-0.048,0.060,0.002,
212998040301902,pre,1005.385,,,
212998043678123,acc,0.388,-0.429,9.856,
212998043678123,Lacc,0.035,0.017,0.062,
212998043678123,GameRo,-0.029,0.003,-0.707,0.706
212998053609479,Gyro,-0.060,0.073,0.023,
212998063541161,acc,0.403,-0.497,10.146,
212998063541161,Lacc,0.064,-0.039,0.352,
212998063541161,GameRo,-0.029,0.004,-0.707,0.707
212998065347761,pre,1005.458,,,
212998073464298,Gyro,-0.080,-0.008,0.012,
212998083404322,acc,0.327,-0.596,10.416,
212998083404322,Lacc,-0.016,-0.121,0.624,
212998083404322,GameRo,-0.030,0.005,-0.707,0.707
212998090362331,pre,1005.479,,,
212998093342067,Gyro,-0.160,-0.145,-0.020,
212998103267686,acc,0.398,-0.646,10.379,
212998103267686,Lacc,0.020,-0.138,0.589,
212998103267686,GameRo,-0.032,0.005,-0.707,0.706
212998113198962,Gyro,-0.187,-0.300,-0.049,
212998115348376,pre,1005.394,,,
212998123131376,acc,0.255,-0.496,9.731,
212998123131376,Lacc,-0.185,0.049,-0.054,
212998123131376,GameRo,-0.036,0.004,-0.707,0.706
212998133062285,Gyro,-0.194,-0.222,-0.033,
212998140361440,pre,1005.296,,,
212998142994171,acc,0.353,-0.532,8.954,
212998142994171,Lacc,-0.126,0.051,-0.827,
212998142994171,GameRo,-0.038,0.004,-0.707,0.706
212998152925690,Gyro,-0.132,-0.002,-0.015,
212998162857332,acc,0.432,-0.640,9.530,
212998162857332,Lacc,-0.042,-0.034,-0.250,
212998162857332,GameRo,-0.039,0.005,-0.707,0.706
212998165399406,pre,1005.235,,,
212998172789298,Gyro,-0.049,0.025,-0.022,
212998182720411,acc,0.313,-0.798,9.979,
212998182720411,Lacc,-0.156,-0.185,0.200,
212998182720411,GameRo,-0.039,0.005,-0.708,0.705
212998190411045,pre,1005.220,,,
212998192652052,Gyro,-0.041,-0.067,-0.082,
