Timestamp,Sensor,X,Y,Z,W
213962896082967,acc,-0.247,0.099,9.855,
213962910971557,Gyro,0.126,0.000,-0.000,
213962915937093,acc,-0.249,0.129,9.898,
213962915937093,Lacc,-0.003,0.012,0.092,
213962915937093,GameRo,0.006,0.013,-0.000,1.000
213962930833415,Gyro,0.126,-0.002,0.003,
213962935799642,acc,-0.245,0.148,9.892,
213962935799642,Lacc,0.001,0.007,0.086,
213962935799642,GameRo,0.007,0.013,0.000,1.000
213962950705037,Gyro,0.125,-0.002,0.003,
213962953626424,pre,1005.376,,,
213962955670532,acc,-0.262,0.171,9.910,
213962955670532,Lacc,-0.017,0.005,0.104,
213962955670532,GameRo,0.008,0.013,0.000,1.000
213962970582764,Gyro,0.114,-0.000,-0.001,
213962975548462,acc,-0.258,0.197,9.935,
213962975548462,Lacc,-0.013,0.008,0.130,
213962975548462,GameRo,0.010,0.013,0.000,1.000
213962978626546,pre,1005.391,,,
213962990445271,Gyro,0.093,0.004,-0.002,
213962995407674,acc,-0.278,0.224,9.840,
213962995407674,Lacc,-0.032,0.017,0.035,
213962995407674,GameRo,0.011,0.013,-0.000,1.000
213963003666057,pre,1005.443,,,
213963010281779,Gyro,0.042,0.171,-0.001,
213963015253987,acc,-0.381,0.234,9.524,
213963015253987,Lacc,-0.107,0.017,-0.280,
213963015253987,GameRo,0.011,0.014,-0.000,1.000
213963028677775,pre,1005.479,,,
213963030143798,Gyro,0.095,0.051,0.005,
213963035134806,acc,-0.114,0.239,10.226,
213963035134806,Lacc,0.177,0.007,0.423,
213963035134806,GameRo,0.012,0.015,0.000,1.000
213963050031413,Gyro,0.129,-0.121,0.008,
213963053689454,pre,1005.424,,,
213963054971639,acc,-0.321,0.267,10.006,
213963054971639,Lacc,-0.047,0.008,0.204,
213963054971639,GameRo,0.013,0.014,0.000,1.000
213963069893229,Gyro,0.147,-0.149,0.003,
213963074858887,acc,-0.236,0.279,9.745,
213963074858887,Lacc,-0.001,-0.008,-0.058,
