Timestamp,Sensor,X,Y,Z,W
151917716179046,pre,1006.049,,,
151917691932546,acc,0.122,-0.210,9.742,
151917711799546,acc,0.090,-0.229,9.728,
151917706832796,Gyro,-0.109,0.026,-0.006,
151917731712296,acc,0.062,-0.255,9.708,
151917751670796,acc,0.069,-0.261,9.693,
151917726722671,Gyro,-0.081,0.020,0.004,
151917746681171,Gyro,-0.030,0.010,0.029,
151917800957046,pre,1006.051,,,
151917771575796,acc,0.023,-0.247,9.722,
151917791427296,acc,0.028,-0.254,9.722,
151917766612921,Gyro,0.012,0.006,0.042,
151917786464421,Gyro,0.040,0.001,0.027,
151917816368046,pre,1006.044,,,
151917831810046,pre,1006.044,,,
151917811332296,acc,0.002,-0.244,9.757,
151917831290796,acc,0.028,-0.207,9.794,
151917806342671,Gyro,0.055,0.000,0.008,
151917826301171,Gyro,0.030,-0.001,-0.011,
151917841270046,Lacc,-0.005,0.033,0.002,
151917841270046,GameRo,-0.010,0.007,-0.707,0.707
151917847221046,pre,1006.052,,,
151917862663046,pre,1006.040,,,
151917878014046,pre,1006.052,,,
151917851218796,acc,0.049,-0.202,9.803,
151917871116296,acc,0.052,-0.204,9.787,
151917846244421,Gyro,0.004,-0.001,-0.008,
151917866141921,Gyro,-0.009,0.002,-0.006,
151917861167546,Lacc,0.003,0.016,-0.012,
151917861167546,GameRo,-0.010,0.006,-0.707,0.707
151917881065046,Lacc,0.004,0.009,-0.024,
151917881065046,GameRo,-0.010,0.006,-0.707,0.707
151917893516046,pre,1006.053,,,
151917908958046,pre,1006.056,,,
151917891021546,acc,0.047,-0.211,9.770,
151917910934546,acc,0.042,-0.218,9.760,
151917886043296,Gyro,-0.011,0.003,-0.001,
151917905956296,Gyro,0.002,0.003,0.006,
151917900978046,Lacc,0.008,0.010,-0.048,
151917900978046,GameRo,-0.010,0.007,-0.707,0.707
151917920891046,Lacc,0.007,0.007,-0.040,
151917920891046,GameRo,-0.010,0.007,-0.707,0.707
151917924309046,pre,1006.045,,,
151917939842046,pre,1006.055,,,
151917955284046,pre,1006.051,,,
151917930839796,acc,0.036,-0.208,9.776,
151917950737296,acc,0.012,-0.205,9.795,
151917925865421,Gyro,0.005,0.004,0.004,
151917945762921,Gyro,-0.012,0.003,-0.009,
151917940788546,Lacc,-0.023,0.017,-0.022,
151917940788546,GameRo,-0.010,0.007,-0.707,0.707
151917960686046,Lacc,-0.010,0.030,-0.003,
151917960686046,GameRo,-0.010,0.007,-0.707,0.707
151917970695046,pre,1006.057,,,
151917986168046,pre,1006.060,,,
151917970642296,acc,0.035,-0.200,9.796,
151917990554796,acc,0.078,-0.210,9.770,
151917965664171,Gyro,-0.030,0.005,-0.012,
151917985576671,Gyro,-0.034,0.006,-0.001,
151918002373046,pre,1006.045,,,
151917980598546,Lacc,0.012,0.036,-0.025,
151917980598546,GameRo,-0.010,0.007,-0.707,0.707
151918000511046,Lacc,0.034,0.003,-0.043,
151918000511046,GameRo,-0.010,0.007,-0.707,0.707
151918016991046,pre,1006.049,,,
151918032402046,pre,1006.042,,,
151918010436796,acc,0.041,-0.234,9.769,
151918030288296,acc,0.011,-0.237,9.760,
151918005473921,Gyro,-0.022,0.014,0.015,
151918025325421,Gyro,-0.020,0.006,0.002,
151918020362546,Lacc,-0.023,0.006,-0.048,
151918020362546,GameRo,-0.010,0.007,-0.707,0.707
151918040214046,Lacc,-0.012,0.004,-0.058,
151918040214046,GameRo,-0.010,0.007,-0.707,0.707
151918047752046,pre,1006.051,,,
151918063255046,pre,1006.054,,,
151918078697046,pre,1006.042,,,
151918050170546,acc,0.028,-0.256,9.751,
151918070083546,acc,0.049,-0.241,9.750,
151918045192296,Gyro,-0.006,0.001,-0.007,
151918065105296,Gyro,0.014,0.001,-0.001,
151918060127046,Lacc,0.003,0.004,-0.061,
151918060127046,GameRo,-0.010,0.008,-0.707,0.707
151918080040046,Lacc,0.017,0.010,-0.050,
151918080040046,GameRo,-0.010,0.008,-0.707,0.707
151918094322046,pre,1006.046,,,
151918109581046,pre,1006.042,,,
151918090019296,acc,0.048,-0.234,9.771,
151918109977796,acc,0.040,-0.218,9.772,
151918085029671,Gyro,0.032,-0.002,0.013,
151918104988171,Gyro,0.042,-0.007,0.026,
151918124931046,pre,1006.042,,,
151918099998546,Lacc,0.011,0.014,-0.047,
151918099998546,GameRo,-0.010,0.008,-0.707,0.707
151918119957046,Lacc,0.008,0.031,-0.029,
151918119957046,GameRo,-0.010,0.008,-0.707,0.707
151918140434046,pre,1006.051,,,
151918155876046,pre,1006.049,,,
151918129905796,acc,0.022,-0.194,9.792,
151918149803296,acc,-0.005,-0.176,9.805,
151918124931421,Gyro,0.040,-0.006,0.029,
151918144828921,Gyro,0.031,-0.004,0.013,
151918139854546,Lacc,-0.030,0.048,0.002,
151918139854546,GameRo,-0.010,0.007,-0.707,0.707
151918159752046,Lacc,-0.046,0.062,0.002,
151918159752046,GameRo,-0.010,0.007,-0.707,0.707
151918171287046,pre,1006.060,,,
151918186729046,pre,1006.052,,,
151918169708296,acc,0.024,-0.188,9.815,
151918189620796,acc,0.010,-0.198,9.780,
151918164730171,Gyro,0.018,0.009,-0.016,
151918184642671,Gyro,0.009,0.022,-0.045,
151918179664546,Lacc,-0.054,0.038,-0.000,
151918179664546,GameRo,-0.009,0.006,-0.707,0.707
151918202354046,pre,1006.040,,,
151918199577046,Lacc,-0.006,-0.011,-0.045,
151918199577046,GameRo,-0.009,0.006,-0.707,0.707
151918217583046,pre,1006.048,,,
151918225304046,pre,1006.047,,,
151918209525796,acc,0.035,-0.205,9.757,
151918229423296,acc,0.084,-0.277,9.705,
151918204551421,Gyro,0.025,0.050,-0.057,
151918224448921,Gyro,0.074,0.105,-0.041,
151918241264046,pre,1006.041,,,
151918219474546,Lacc,0.053,0.022,-0.065,
151918219474546,GameRo,-0.009,0.007,-0.707,0.707
151918239372046,Lacc,0.038,-0.099,-0.140,
151918239372046,GameRo,-0.009,0.007,-0.707,0.707
151918256157046,pre,1006.036,,,
151918249313296,acc,0.066,-0.236,9.679,
151918269195796,acc,-0.010,-0.224,9.630,
151918244342671,Gyro,0.144,0.131,-0.002,
151918264225171,Gyro,0.230,0.181,0.006,
151918259254546,Lacc,0.030,-0.080,-0.132,
151918259254546,GameRo,-0.007,0.007,-0.708,0.706
151918279137046,Lacc,-0.065,-0.023,-0.149,
151918279137046,GameRo,-0.007,0.007,-0.708,0.706
151918281120046,pre,1006.041,,,
151918294762046,pre,1006.042,,,
151918310661046,pre,1006.044,,,
151918289101046,acc,-0.075,-0.186,9.665,
151918309029046,acc,-0.157,-0.164,9.606,
151918284119046,Gyro,0.312,0.235,-0.030,
